name,essround,edition,proddate,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,donprty,badge,sgnptit,pbldmna,bctprd,pstplonl,volunfp,clsprty,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,hmsfmlsh,hmsacld,euftf,lrnobed,loylead,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,gndr
ESS11e01,11,1,2024-06-20,62678,HR,0,5,120,5,2,2,4,1,4,1,2,0,1,3,0,0,2,1,2,2,2,2,2,2,2,2,2,2,6,5,8,4,0,8,5,8,2,1,5,5,0,1,5,3,2,2,2,2,3,8,1
ESS11e01,11,1,2024-06-20,62680,HR,60,5,480,3,5,5,3,2,1,2,1,4,7,7,2,2,7,8,1,2,2,2,2,2,2,2,2,1,3,10,9,3,2,5,8,7,1,2,3,5,8,2,4,2,2,2,7,5,5,9,2
ESS11e01,11,1,2024-06-20,62703,HR,0,5,120,6,5,4,4,8,1,1,8,88,88,3,0,0,88,88,3,2,2,2,2,2,2,2,2,2,6,88,8,88,88,5,7,5,2,2,8,8,88,4,5,2,2,2,5,5,5,8,1
ESS11e01,11,1,2024-06-20,62716,HR,15,5,240,6,3,4,3,2,2,2,1,3,5,6,3,3,5,5,1,2,2,2,2,2,2,1,2,2,6,88,6,2,2,1,3,4,3,3,4,4,88,3,3,3,3,3,5,5,5,6,2
ESS11e01,11,1,2024-06-20,62735,HR,5,5,540,5,5,3,4,1,2,1,1,0,5,5,0,4,0,0,2,2,2,2,2,2,2,2,2,2,6,2,10,4,0,3,6,0,2,2,4,4,0,3,5,2,2,1,6,5,6,10,2
ESS11e01,11,1,2024-06-20,62746,HR,30,5,420,5,7,5,4,1,8,2,1,3,6,6,1,3,6,6,1,2,2,2,2,2,2,2,2,2,6,5,8,2,3,8,8,7,1,1,5,2,8,3,4,2,3,3,7,3,4,8,2
ESS11e01,11,1,2024-06-20,62747,HR,60,5,180,5,8,3,4,1,1,1,2,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,6,5,9,10,0,0,4,1,5,1,5,5,10,1,5,2,3,2,0,10,10,10,1
ESS11e01,11,1,2024-06-20,62776,HR,15,5,120,5,5,5,3,2,2,2,3,2,2,5,2,2,5,5,2,2,2,2,2,2,2,2,2,1,1,5,8,5,5,5,7,7,2,2,2,2,5,2,5,2,2,2,5,5,5,9,2
ESS11e01,11,1,2024-06-20,62793,HR,30,5,360,7,3,2,3,3,1,3,1,5,8,10,3,3,9,10,3,7,7,7,7,7,7,7,7,7,6,77,6,5,4,5,8,8,3,3,1,5,0,1,5,3,3,3,4,9,7,6,2
ESS11e01,11,1,2024-06-20,62807,HR,0,5,300,4,8,5,4,1,1,1,1,0,2,1,0,0,3,3,2,2,2,2,2,2,1,2,2,2,6,0,2,0,0,5,2,4,1,1,5,1,10,4,5,2,2,2,5,10,5,9,2
ESS11e01,11,1,2024-06-20,62838,HR,60,2,6666,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,88,0,0,1,0,0,0,2,2,4,2,5,2,5,1,2,3,8,8,5,2,2
ESS11e01,11,1,2024-06-20,62854,HR,60,4,240,5,5,4,2,1,1,1,1,2,3,8,1,1,3,0,1,2,2,2,1,2,2,2,2,2,6,88,5,2,2,3,3,5,3,2,3,3,5,3,4,3,3,3,5,5,5,5,1
ESS11e01,11,1,2024-06-20,62870,HR,45,5,210,8,10,0,4,1,1,1,1,5,5,8,0,0,6,5,2,2,2,2,2,2,2,2,2,2,6,2,9,7,6,10,8,7,1,1,4,2,10,1,1,1,1,1,10,10,8,8,2
ESS11e01,11,1,2024-06-20,62918,HR,10,5,240,0,1,1,4,1,1,1,5,0,0,3,0,0,0,0,2,2,2,2,2,2,1,2,2,2,6,5,9,4,2,3,0,0,4,3,3,3,1,5,4,2,3,3,5,2,1,10,1
ESS11e01,11,1,2024-06-20,62921,HR,9999,5,9999,7,3,8,4,1,1,1,2,4,2,5,2,2,8,8,3,2,2,2,2,2,2,2,2,2,6,7,7,6,6,6,8,6,1,2,5,5,5,2,5,1,1,1,9,9,9,7,1
ESS11e01,11,1,2024-06-20,62931,HR,30,5,300,7,5,6,3,2,2,2,3,4,4,5,3,3,3,4,1,2,2,2,2,2,2,2,2,2,6,5,9,7,6,6,8,8,4,2,4,5,1,3,3,2,2,3,1,2,2,10,1
ESS11e01,11,1,2024-06-20,62937,HR,90,5,120,6,7,5,2,2,2,2,2,5,4,8,5,3,8,7,1,2,2,2,2,2,2,1,2,1,1,9,8,7,8,10,9,8,2,4,1,5,8,1,2,2,2,3,7,2,4,9,1
ESS11e01,11,1,2024-06-20,62947,HR,120,5,120,1,2,3,3,2,2,2,2,2,4,6,2,2,6,6,1,2,2,2,2,2,2,2,2,1,3,3,8,2,1,6,8,7,2,2,4,3,8,2,4,2,2,2,8,0,1,8,1
ESS11e01,11,1,2024-06-20,62993,HR,30,5,180,3,4,5,3,3,2,3,1,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,0,5,2,3,3,5,3,2,3,2,5,5,2,3,2,2,2,1,5,1,5,1
ESS11e01,11,1,2024-06-20,63048,HR,20,5,600,8,7,5,4,1,1,1,2,3,4,7,0,1,7,7,1,2,2,2,2,2,2,2,2,2,6,5,8,6,4,5,3,3,1,2,4,1,6,2,2,2,2,2,6,5,6,9,2
ESS11e01,11,1,2024-06-20,63071,HR,15,1,6666,5,3,4,3,3,1,2,1,0,0,5,0,0,2,2,1,2,2,2,2,2,2,2,2,1,3,5,5,5,1,7,5,7,1,5,8,5,2,2,8,4,4,3,1,3,2,5,1
ESS11e01,11,1,2024-06-20,63080,HR,0,5,180,3,7,0,4,1,3,1,1,0,3,5,0,0,7,10,2,2,2,2,2,2,2,2,2,2,6,5,7,4,2,4,8,5,2,2,4,2,5,3,5,1,1,1,3,5,4,8,2
ESS11e01,11,1,2024-06-20,63083,HR,0,5,180,7,7,7,4,3,2,2,2,6,8,9,7,6,9,9,3,2,2,2,2,2,2,2,2,2,6,5,8,8,9,7,8,7,4,4,4,4,7,4,4,1,1,1,5,6,6,8,2
ESS11e01,11,1,2024-06-20,63087,HR,360,1,6666,2,2,1,3,1,1,1,1,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,77,1,0,0,1,88,2,2,5,1,5,2,2,2,4,4,4,3,3,3,2,1
ESS11e01,11,1,2024-06-20,63118,HR,30,5,240,4,7,5,3,1,2,1,2,3,5,6,0,0,6,9,2,2,2,2,2,2,2,2,2,2,6,5,4,5,3,4,9,4,1,2,4,2,8,2,3,1,2,2,7,9,8,9,2
ESS11e01,11,1,2024-06-20,63168,HR,180,1,6666,8,5,8,1,2,3,3,2,3,3,2,1,4,5,5,2,2,2,2,1,2,2,2,2,2,6,5,7,4,5,6,8,6,2,3,3,4,6,2,2,2,3,2,6,7,6,7,1
ESS11e01,11,1,2024-06-20,63171,HR,125,1,6666,6,9,6,3,1,1,1,1,3,4,5,3,3,5,6,2,2,2,2,2,2,2,2,2,2,6,5,5,5,4,6,6,5,2,3,2,4,4,2,4,4,4,4,1,1,0,6,2
ESS11e01,11,1,2024-06-20,63205,HR,15,5,180,4,6,5,3,2,1,2,2,1,0,7,1,0,4,8,1,2,2,2,1,2,1,1,2,1,2,1,8,3,0,2,7,8,2,1,5,3,6,4,5,2,3,3,3,5,5,10,2
ESS11e01,11,1,2024-06-20,63231,HR,180,1,6666,5,3,0,1,3,1,3,1,7,2,8,3,3,8,8,1,2,2,2,2,2,2,2,2,1,1,8,10,8,10,4,5,10,1,4,1,5,3,1,2,3,3,3,5,3,3,10,2
ESS11e01,11,1,2024-06-20,63235,HR,60,5,120,6,5,5,3,2,2,2,1,7,5,5,5,5,7,7,1,2,2,2,2,2,2,2,2,1,3,5,8,6,7,7,5,6,1,3,8,5,8,2,2,2,3,2,5,6,5,8,2
ESS11e01,11,1,2024-06-20,63255,HR,180,2,6666,5,7,8,2,3,1,2,2,5,5,8,3,3,7,9,1,2,2,2,2,2,2,2,2,1,2,3,8,3,5,6,6,3,3,2,4,2,7,2,2,2,2,3,3,4,4,9,2
ESS11e01,11,1,2024-06-20,63258,HR,60,1,6666,5,5,3,1,1,1,1,1,2,0,5,5,2,3,5,1,2,2,2,2,2,2,2,2,1,1,5,5,2,0,2,5,7,1,2,4,4,4,2,2,1,1,2,4,7,7,9,1
ESS11e01,11,1,2024-06-20,63260,HR,60,4,120,2,1,0,3,1,1,1,2,2,0,3,0,1,0,3,1,2,2,2,2,2,2,2,2,2,6,5,7,3,4,2,2,4,2,4,2,2,2,2,4,2,2,2,3,1,0,4,1
ESS11e01,11,1,2024-06-20,63265,HR,30,2,6666,7,4,4,3,2,2,1,3,3,4,5,1,1,5,3,1,2,2,2,2,2,2,1,1,2,6,5,3,3,3,5,6,3,1,2,4,4,6,2,2,1,4,3,3,6,6,3,2
ESS11e01,11,1,2024-06-20,63266,HR,30,5,360,5,8,8,4,1,2,1,2,7,7,8,5,5,5,5,2,2,2,2,2,2,2,2,2,1,3,8,10,6,8,8,8,5,3,3,3,3,6,2,2,2,2,3,5,5,5,10,1
ESS11e01,11,1,2024-06-20,63278,HR,120,5,60,7,7,5,3,2,2,3,3,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,6,5,6,2,2,2,4,9,2,2,3,3,4,1,2,2,2,2,3,2,5,5,2
ESS11e01,11,1,2024-06-20,63283,HR,60,5,120,10,10,6,2,1,2,1,1,3,2,8,1,4,5,5,1,2,2,2,2,2,2,2,2,1,2,0,9,2,0,2,1,7,2,2,5,2,0,3,4,1,1,1,10,10,10,9,2
ESS11e01,11,1,2024-06-20,63313,HR,120,5,300,2,3,4,2,3,3,3,3,2,3,1,1,1,0,1,3,2,2,2,2,2,2,1,2,2,6,10,5,3,4,2,5,6,2,5,3,5,5,2,4,2,3,3,5,4,4,7,2
ESS11e01,11,1,2024-06-20,63336,HR,9999,1,6666,0,77,88,8,8,8,8,8,88,88,88,88,88,88,88,8,8,8,8,8,8,8,8,8,8,6,88,88,88,88,88,88,88,8,8,8,8,88,8,8,8,8,8,88,88,88,88,1
ESS11e01,11,1,2024-06-20,63338,HR,120,5,120,8,8,4,2,2,5,2,2,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,6,5,9,7,5,5,5,3,4,4,4,4,4,3,3,2,2,2,4,4,4,8,2
ESS11e01,11,1,2024-06-20,63349,HR,30,4,15,5,8,10,4,1,3,1,1,2,2,8,2,5,5,7,1,2,2,2,2,2,2,2,2,2,6,3,7,2,0,0,2,2,1,2,3,4,10,2,2,1,1,1,5,5,5,8,1
ESS11e01,11,1,2024-06-20,63382,HR,60,3,6666,5,5,4,4,1,1,1,1,2,2,5,2,2,4,4,1,2,2,2,2,2,2,2,2,2,6,5,7,3,3,2,6,5,1,2,3,3,5,2,4,2,2,2,4,6,5,7,2
ESS11e01,11,1,2024-06-20,63392,HR,60,4,60,5,3,3,4,2,2,2,1,3,3,5,2,2,4,4,1,2,2,2,2,2,2,2,2,2,6,5,8,4,3,3,6,4,1,2,3,4,5,1,3,2,2,2,5,4,5,8,2
ESS11e01,11,1,2024-06-20,63403,HR,15,1,6666,3,4,2,4,1,1,1,1,3,7,7,2,2,88,88,1,2,2,2,2,2,2,2,2,2,6,88,8,2,3,88,9,7,1,4,4,5,5,2,3,4,4,4,88,1,2,8,2
ESS11e01,11,1,2024-06-20,63440,HR,45,5,600,3,5,3,3,3,2,3,2,4,2,9,3,4,7,8,1,2,2,2,1,2,1,2,1,1,2,5,7,7,7,7,6,5,2,2,4,3,5,3,3,2,2,2,2,0,2,7,2
ESS11e01,11,1,2024-06-20,63468,HR,45,3,6666,3,5,4,2,3,3,3,3,5,4,8,6,4,7,9,1,2,2,2,2,2,2,2,2,1,2,10,10,4,2,8,6,3,5,4,1,1,5,1,3,4,4,4,0,0,10,10,1
ESS11e01,11,1,2024-06-20,63540,HR,30,5,360,4,5,3,3,2,2,2,1,1,2,4,1,2,4,5,1,2,2,2,1,2,2,2,2,1,3,4,3,0,0,4,3,6,1,3,4,4,8,2,4,1,1,1,7,3,5,8,2
ESS11e01,11,1,2024-06-20,63556,HR,210,5,360,1,1,3,2,1,1,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,6,5,0,0,0,1,5,3,2,2,3,2,5,1,4,2,2,2,3,8,3,5,2
ESS11e01,11,1,2024-06-20,63570,HR,60,5,180,6,5,6,4,2,3,3,1,3,7,10,2,2,3,4,1,2,2,2,2,2,2,2,2,2,6,7,7,4,3,4,6,6,2,2,3,4,5,2,2,1,2,2,4,5,4,7,2
ESS11e01,11,1,2024-06-20,63571,HR,15,5,180,5,5,7,3,2,2,3,2,3,2,5,4,2,5,5,1,2,2,2,2,2,2,2,2,2,6,3,5,4,3,6,4,6,2,2,4,1,5,4,4,2,2,2,5,4,5,5,2
ESS11e01,11,1,2024-06-20,63590,HR,0,5,390,9,9,7,4,1,1,1,1,88,88,4,0,0,7,7,3,2,2,2,2,2,2,2,2,2,6,5,10,5,3,4,3,8,5,1,5,1,10,5,5,1,1,1,8,10,8,10,2
ESS11e01,11,1,2024-06-20,63594,HR,120,5,120,8,3,5,2,2,2,1,2,1,0,3,2,3,2,3,1,2,2,2,2,2,1,2,2,1,2,0,6,5,3,1,3,5,2,1,5,2,6,1,5,1,2,3,7,6,7,5,2
ESS11e01,11,1,2024-06-20,63598,HR,120,5,120,5,7,2,2,3,2,5,2,5,5,8,2,2,5,5,1,2,2,2,2,2,2,2,2,1,2,8,8,7,6,5,6,2,5,2,3,2,6,1,5,2,2,2,5,3,2,7,2
ESS11e01,11,1,2024-06-20,63605,HR,9999,5,9999,6,5,6,3,2,2,2,2,7,6,7,5,4,7,7,3,2,2,2,2,2,2,2,2,2,6,6,8,8,8,7,8,8,2,3,3,5,3,2,4,2,2,2,6,7,7,7,1
ESS11e01,11,1,2024-06-20,63606,HR,30,5,480,5,7,2,4,2,1,2,3,5,5,7,5,5,5,5,1,2,2,2,2,2,2,2,2,2,6,7,7,3,5,5,7,7,2,2,4,2,8,2,3,2,2,2,8,9,9,10,2
ESS11e01,11,1,2024-06-20,63625,HR,0,5,60,7,6,5,4,1,1,1,1,0,0,4,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,77,5,4,0,88,88,5,1,5,8,5,2,2,4,3,3,3,2,2,3,5,1
ESS11e01,11,1,2024-06-20,63645,HR,60,4,30,5,5,3,3,1,3,1,1,0,4,7,0,2,2,2,1,2,2,2,1,2,1,2,2,1,2,3,6,0,2,2,3,7,1,2,8,3,2,3,4,3,3,3,0,2,4,5,1
ESS11e01,11,1,2024-06-20,63650,HR,30,2,6666,5,7,6,2,3,1,2,2,6,6,7,5,6,6,6,1,2,2,2,2,2,2,2,2,1,1,9,4,3,7,7,7,7,2,2,4,5,4,1,1,3,2,2,3,5,5,8,2
ESS11e01,11,1,2024-06-20,63719,HR,20,5,540,5,8,7,3,2,2,2,2,6,9,9,5,5,6,8,1,2,2,2,2,2,2,2,2,2,6,5,7,6,6,8,9,8,2,3,3,3,7,2,3,2,2,2,7,5,6,8,2
ESS11e01,11,1,2024-06-20,63743,HR,300,2,6666,5,5,5,2,1,1,1,1,4,3,9,3,4,7,10,1,2,2,2,2,2,2,2,2,1,2,9,8,5,8,9,10,8,1,3,1,5,1,1,2,3,3,8,6,0,88,8,2
ESS11e01,11,1,2024-06-20,63751,HR,10,5,270,4,6,4,3,2,3,1,3,7,9,8,6,6,9,9,1,2,2,2,1,1,1,2,2,1,2,6,10,7,7,8,9,8,4,1,5,3,8,2,2,1,2,3,7,6,5,10,2
ESS11e01,11,1,2024-06-20,63755,HR,60,5,30,6,6,6,4,2,1,2,1,0,0,2,0,0,2,2,1,2,2,2,2,2,2,2,2,2,6,5,7,3,0,0,0,0,2,2,4,4,3,2,4,2,3,3,1,5,5,7,1
ESS11e01,11,1,2024-06-20,63794,HR,330,5,360,5,6,2,3,3,2,2,2,2,1,8,3,3,5,5,3,2,2,2,2,2,2,2,2,1,3,7,8,2,2,1,6,7,2,2,4,2,7,2,5,1,3,3,9,9,9,8,1
ESS11e01,11,1,2024-06-20,63805,HR,0,5,210,4,1,6,4,1,1,1,1,0,0,7,2,2,8,10,2,2,2,2,2,2,2,2,2,2,6,5,10,6,88,6,7,8,1,1,4,3,10,2,4,1,2,2,6,9,7,10,2
ESS11e01,11,1,2024-06-20,63824,HR,60,1,6666,2,2,6,3,2,1,1,1,0,0,2,0,0,2,8,2,2,2,2,2,2,2,2,2,2,6,5,8,3,0,2,2,2,1,2,5,5,1,2,4,2,3,2,9,6,2,10,1
ESS11e01,11,1,2024-06-20,63830,HR,60,5,60,5,7,0,3,2,1,1,1,0,0,8,3,0,0,7,1,2,2,2,2,2,2,2,2,2,6,5,8,0,0,0,5,2,1,3,2,4,5,1,5,4,4,2,0,0,0,10,1
ESS11e01,11,1,2024-06-20,63862,HR,15,5,180,2,2,6,4,1,1,1,1,0,0,2,0,0,3,5,2,2,2,2,2,2,2,2,2,2,6,5,9,1,1,4,8,3,1,3,3,5,5,2,4,3,4,4,2,1,3,10,1
ESS11e01,11,1,2024-06-20,63866,HR,20,5,120,3,3,3,2,3,2,3,2,2,3,4,1,2,3,6,2,2,2,2,2,2,2,2,2,1,3,5,7,7,3,5,7,7,1,2,4,2,6,4,4,2,2,2,5,5,5,8,1
ESS11e01,11,1,2024-06-20,63937,HR,5,2,6666,4,5,3,4,4,2,3,3,5,5,8,3,3,5,7,1,2,2,2,2,2,2,2,2,2,6,10,5,2,4,5,3,5,1,3,2,4,5,1,1,2,2,1,8,7,7,6,2
ESS11e01,11,1,2024-06-20,63944,HR,0,5,300,0,0,0,4,1,1,1,3,1,0,4,0,0,0,0,1,2,2,2,2,2,2,2,2,2,6,5,10,8,5,7,5,2,4,5,5,5,0,3,5,4,4,4,3,0,0,10,1
ESS11e01,11,1,2024-06-20,64028,HR,0,1,6666,3,5,7,4,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,88,6,88,88,5,6,3,1,8,2,4,88,3,3,3,4,2,3,6,5,2,1
ESS11e01,11,1,2024-06-20,64044,HR,50,5,90,4,8,0,3,1,2,2,1,4,3,3,2,2,5,4,1,2,2,2,2,2,2,2,2,2,6,4,8,4,4,4,8,6,1,1,4,1,6,1,1,1,3,3,6,6,6,9,2
ESS11e01,11,1,2024-06-20,64057,HR,60,1,6666,0,5,3,4,1,1,1,1,5,6,6,1,1,6,6,1,2,2,2,2,2,2,2,2,2,6,5,6,2,2,7,8,4,1,4,2,5,5,2,2,3,3,3,0,0,0,5,2
ESS11e01,11,1,2024-06-20,64110,HR,60,5,180,5,7,3,4,1,3,1,2,2,4,4,0,0,6,6,1,2,2,2,2,2,2,2,2,2,6,5,6,5,4,4,4,5,2,2,4,2,5,2,4,1,1,1,7,5,5,8,2
ESS11e01,11,1,2024-06-20,64112,HR,5,1,6666,0,2,4,4,7,7,7,7,0,88,88,0,0,0,0,7,2,2,2,2,2,2,2,2,7,6,77,8,0,0,3,3,2,2,3,8,5,9,1,5,3,3,2,5,5,4,8,2
ESS11e01,11,1,2024-06-20,64136,HR,0,5,150,9,10,0,4,1,1,1,1,10,10,10,8,10,10,10,3,2,2,2,2,2,2,2,2,2,6,5,10,8,10,10,9,10,1,2,2,2,10,1,1,2,3,3,6,4,4,10,2
ESS11e01,11,1,2024-06-20,64140,HR,30,5,210,5,5,5,4,8,3,2,1,1,6,6,0,0,7,8,1,2,2,2,2,2,2,2,2,2,6,5,8,2,88,8,3,3,1,1,4,3,10,5,5,2,2,2,3,5,5,9,1
ESS11e01,11,1,2024-06-20,64147,HR,120,5,180,5,5,5,4,1,1,1,3,0,0,5,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,7,10,1,0,1,5,6,2,2,2,4,3,2,4,2,2,2,88,88,88,10,1
ESS11e01,11,1,2024-06-20,64235,HR,60,5,240,4,5,5,3,3,2,3,3,5,5,7,5,5,5,5,1,2,2,2,2,1,2,2,2,2,6,5,9,3,4,5,7,7,3,2,4,3,88,2,4,1,1,1,88,5,5,9,1
ESS11e01,11,1,2024-06-20,64304,HR,60,2,6666,10,5,10,2,3,2,3,2,10,5,10,6,6,10,10,2,2,2,2,2,2,2,2,2,1,1,10,10,10,10,10,10,10,2,4,2,4,10,2,2,3,2,3,0,10,10,10,1
ESS11e01,11,1,2024-06-20,64412,HR,60,3,6666,3,3,5,3,2,2,2,1,4,2,4,1,0,4,4,2,2,2,2,2,2,2,2,2,2,6,5,6,3,3,4,5,1,1,2,2,4,5,4,5,3,4,2,3,3,5,5,2
ESS11e01,11,1,2024-06-20,64475,HR,30,5,1080,6,5,5,4,3,5,2,3,0,3,3,0,0,0,1,2,2,2,2,2,2,2,2,2,2,6,2,10,1,0,7,6,7,2,2,4,2,10,4,5,2,2,2,8,8,7,10,1
ESS11e01,11,1,2024-06-20,64618,HR,0,5,300,6,7,2,4,1,1,1,1,3,2,6,1,2,6,3,2,2,2,2,2,2,2,2,2,2,6,5,3,3,5,7,8,4,1,3,2,5,6,2,3,1,4,4,2,6,1,7,2
ESS11e01,11,1,2024-06-20,64649,HR,70,4,90,4,9,3,3,1,2,1,1,5,5,5,4,4,5,5,1,2,2,2,2,2,2,2,2,2,6,2,10,4,5,5,7,7,1,1,1,1,5,1,1,3,4,4,0,0,0,9,1
ESS11e01,11,1,2024-06-20,64700,HR,60,5,300,6,5,2,3,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,6,77,9,0,0,3,1,1,1,2,5,2,1,2,3,2,4,4,2,2,3,9,1
ESS11e01,11,1,2024-06-20,64712,HR,30,5,60,4,6,5,3,2,1,2,3,6,6,4,5,5,8,9,1,2,2,2,2,2,2,2,2,1,3,9,7,4,3,4,7,5,2,2,4,8,8,2,3,1,1,1,5,8,8,8,2
ESS11e01,11,1,2024-06-20,64717,HR,30,5,120,3,5,6,4,1,1,2,1,2,5,5,1,1,7,7,1,2,2,2,2,2,2,2,2,2,6,3,9,3,3,5,8,6,1,2,4,2,8,3,4,1,1,1,10,5,4,9,2
ESS11e01,11,1,2024-06-20,64735,HR,45,5,120,3,5,5,3,1,1,2,2,2,3,6,4,2,6,2,1,2,2,2,2,2,2,1,2,2,6,6,7,3,2,5,5,6,2,2,2,5,6,2,4,1,2,2,6,5,6,8,1
ESS11e01,11,1,2024-06-20,64743,HR,120,1,6666,2,10,0,4,8,1,8,1,5,8,8,0,0,8,8,2,2,2,2,2,2,2,2,2,2,6,88,5,5,5,8,9,3,1,5,1,5,5,2,3,1,1,1,5,5,5,7,2
ESS11e01,11,1,2024-06-20,64772,HR,60,5,30,7,8,8,4,2,1,2,1,3,3,5,3,3,5,7,1,2,1,2,1,2,2,2,1,2,6,10,8,5,3,3,5,5,2,2,4,4,10,1,4,3,3,3,5,5,5,8,2
ESS11e01,11,1,2024-06-20,64782,HR,30,1,6666,10,5,7,4,1,1,1,1,5,3,10,0,3,3,3,2,2,2,2,2,2,2,2,2,2,6,7,1,7,2,88,10,5,2,2,2,4,9,2,4,3,2,1,10,10,9,5,1
ESS11e01,11,1,2024-06-20,64841,HR,120,3,6666,5,5,7,2,3,2,2,2,6,5,7,6,5,8,6,1,2,2,7,1,2,2,2,2,1,2,6,7,6,6,6,7,8,2,4,2,5,7,2,5,2,2,2,5,4,2,7,1
ESS11e01,11,1,2024-06-20,64852,HR,60,5,70,8,7,5,4,1,3,2,1,8,7,9,8,8,9,9,1,2,2,2,2,2,2,2,2,1,2,7,10,8,9,9,9,9,3,3,3,8,8,1,2,1,2,2,8,8,9,10,2
ESS11e01,11,1,2024-06-20,64864,HR,0,5,540,5,7,6,4,2,2,1,2,0,88,7,1,1,88,88,2,2,2,2,2,2,2,2,2,2,6,1,7,7,5,5,6,7,3,2,4,2,88,3,3,1,2,1,5,6,6,6,2
ESS11e01,11,1,2024-06-20,64901,HR,5,5,45,7,5,5,3,8,8,2,2,2,1,3,0,0,2,2,1,2,2,2,2,2,2,2,2,1,6,7,8,2,1,3,5,5,2,2,8,4,88,3,5,1,2,3,5,6,88,7,1
ESS11e01,11,1,2024-06-20,64936,HR,180,5,180,5,7,5,4,1,1,1,1,0,0,3,0,0,5,5,1,2,2,2,2,2,2,2,2,7,6,7,6,5,5,1,8,8,2,4,3,4,88,4,4,2,3,3,7,8,7,7,1
ESS11e01,11,1,2024-06-20,64954,HR,300,5,60,8,7,2,4,1,2,1,1,3,2,8,3,3,8,8,1,2,2,2,2,2,2,2,2,2,6,4,7,8,8,8,9,8,2,2,3,2,9,2,4,1,3,3,9,9,9,6,1
ESS11e01,11,1,2024-06-20,64963,HR,9999,5,9999,6,6,8,4,1,1,1,1,5,1,7,2,2,8,8,3,2,2,2,2,2,2,2,2,2,6,6,8,6,6,5,7,8,2,4,4,5,3,2,4,2,2,2,3,6,6,7,2
ESS11e01,11,1,2024-06-20,64970,HR,60,5,600,5,5,5,3,1,2,2,1,1,4,8,1,2,5,5,2,2,2,2,2,2,2,2,2,2,6,5,9,2,3,1,3,2,2,4,2,4,5,2,4,3,3,3,0,2,2,9,2
ESS11e01,11,1,2024-06-20,64982,HR,10,5,180,5,7,7,4,2,2,2,2,5,4,4,3,3,6,6,1,2,2,2,2,2,1,2,1,1,6,5,5,3,4,6,5,5,2,2,4,2,6,3,3,1,1,1,6,5,5,7,2
ESS11e01,11,1,2024-06-20,64991,HR,0,5,240,0,2,2,4,1,1,1,1,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,6,88,6,3,88,88,88,7,2,3,3,5,88,4,4,3,3,3,3,3,0,5,2
ESS11e01,11,1,2024-06-20,65005,HR,10,5,180,8,2,5,4,8,1,3,8,8,7,9,2,0,4,3,2,2,2,2,2,2,2,2,2,1,3,9,10,7,6,8,6,6,4,2,3,4,9,2,8,1,3,2,6,5,6,10,1
ESS11e01,11,1,2024-06-20,65012,HR,60,5,181,4,6,5,2,3,2,3,3,7,10,7,9,7,8,8,1,2,2,2,1,2,1,2,2,1,2,8,7,3,5,6,8,6,2,2,7,5,5,3,5,2,2,2,5,7,8,7,1
ESS11e01,11,1,2024-06-20,65019,HR,0,1,6666,8,5,5,4,8,1,1,8,88,2,7,88,88,88,88,1,2,2,2,2,2,2,2,2,8,6,77,8,1,2,5,5,7,1,2,3,5,2,2,3,4,4,4,0,3,1,8,2
ESS11e01,11,1,2024-06-20,65075,HR,0,5,480,5,1,5,3,1,1,1,1,3,0,5,0,0,4,7,2,2,2,2,2,2,2,2,2,2,6,5,5,1,0,0,6,2,1,4,2,4,4,2,5,3,3,2,5,4,5,5,1
ESS11e01,11,1,2024-06-20,65076,HR,90,5,240,6,10,6,2,1,1,1,1,0,0,3,0,0,1,1,8,2,2,2,2,2,2,2,2,2,6,0,5,3,2,5,4,3,2,2,8,5,4,2,3,8,8,2,4,4,4,8,2
ESS11e01,11,1,2024-06-20,65081,HR,90,5,240,6,7,2,2,1,1,2,1,1,0,1,0,0,0,0,1,2,2,1,1,2,2,2,2,7,6,77,5,0,0,0,3,8,1,2,3,5,1,1,5,2,3,3,3,2,2,5,1
ESS11e01,11,1,2024-06-20,65091,HR,60,5,300,5,7,6,4,2,4,2,2,3,8,8,5,4,8,8,2,1,2,2,2,2,1,2,2,2,6,5,9,6,3,8,5,7,3,2,4,3,9,4,4,1,1,1,8,7,8,9,2
